id,nationality,age,days_since_first_stay,days_since_last_stay,market_segment,segment
13873,GBR,40,845,845,Other,Occasional Guests
13874,FIN,38,848,848,Other,Seasonal Spenders
13875,IRN,31,847,847,Other,Occasional Guests
13876,IRN,28,847,847,Other,Occasional Guests
13877,USA,34,845,845,Other,Occasional Guests
13878,PRT,62,843,843,Travel Agent/Operator,Low Spend Guests
13879,USA,52,845,845,Other,Occasional Guests
13880,NZL,52,846,846,Other,Occasional Guests
13881,BEL,25,845,845,Other,Occasional Guests
13882,GBR,78,849,849,Travel Agent/Operator,Seasonal Spenders
13883,BEL,38,845,845,Other,Occasional Guests
13884,IRL,37,846,846,Other,Seasonal Spenders
13885,USA,44,848,848,Travel Agent/Operator,Seasonal Spenders
13886,GBR,61,848,848,Other,Seasonal Spenders
13887,USA,59,849,849,Travel Agent/Operator,Seasonal Spenders
13888,USA,58,848,848,Travel Agent/Operator,Seasonal Spenders
13889,FRA,23,843,843,Other,Occasional Guests
13890,POL,34,843,843,Other,Occasional Guests
13891,DEU,56,844,844,Other,Occasional Guests
13892,FIN,44,848,848,Travel Agent/Operator,Seasonal Spenders
13893,FRA,61,845,845,Travel Agent/Operator,Occasional Guests
13894,PRT,40,847,837,Direct,Seasonal Spenders
13895,POL,32,848,848,Other,Seasonal Spenders
13896,FRA,69,847,847,Other,Seasonal Spenders
13897,FRA,78,847,847,Other,Seasonal Spenders
13898,FIN,37,843,843,Direct,Occasional Guests
13899,AUS,67,849,849,Other,Seasonal Spenders
13900,PRT,59,843,479,Corporate,Other
13901,CHN,37,843,843,Other,Occasional Guests
13902,ISR,56,845,845,Other,Occasional Guests
13903,USA,62,844,588,Direct,Occasional Guests
13904,BEL,67,843,483,Other,Seasonal Spenders
13905,GBR,26,849,849,Travel Agent/Operator,Seasonal Spenders
13906,GBR,53,849,849,Travel Agent/Operator,Seasonal Spenders
13907,PRT,NULL,843,843,Complementary,Low Spend Guests
13908,PRT,NULL,843,843,Complementary,Low Spend Guests
13909,DEU,43,843,843,Other,Occasional Guests
13910,FRA,39,846,846,Other,Seasonal Spenders
13911,DEU,59,843,843,Other,Occasional Guests
13912,CHN,48,845,845,Other,Occasional Guests
13913,CHN,42,845,845,Other,Seasonal Spenders
13914,SWE,36,849,849,Other,Seasonal Spenders
13915,CHE,36,843,843,Other,Occasional Guests
13916,GBR,54,843,843,Other,Occasional Guests
13917,IRL,65,846,846,Direct,Seasonal Spenders
13918,ESP,50,846,846,Other,Seasonal Spenders
13919,CAN,50,843,843,Other,Occasional Guests
13920,GBR,30,844,844,Other,Occasional Guests
13921,CHN,55,843,843,Other,Occasional Guests
13922,CHN,32,844,844,Other,Seasonal Spenders
13923,CHN,29,844,844,Other,Occasional Guests
13924,PRT,53,846,846,Other,Seasonal Spenders
13925,CHE,27,845,845,Other,Seasonal Spenders
13926,FRA,60,848,848,Travel Agent/Operator,Seasonal Spenders
13927,GBR,33,843,843,Travel Agent/Operator,Occasional Guests
13928,FRA,20,844,844,Other,Occasional Guests
13929,DEU,30,845,845,Other,Seasonal Spenders
13930,DEU,62,845,845,Other,Seasonal Spenders
13931,DEU,57,842,842,Direct,Occasional Guests
13932,AUT,60,844,844,Other,Seasonal Spenders
13933,CHE,46,844,844,Other,Occasional Guests
13934,ITA,40,847,847,Other,Seasonal Spenders
13935,ITA,53,844,844,Travel Agent/Operator,Occasional Guests
13936,FRA,83,846,846,Travel Agent/Operator,Seasonal Spenders
13937,FRA,71,846,846,Travel Agent/Operator,Seasonal Spenders
13938,FRA,77,846,846,Travel Agent/Operator,Seasonal Spenders
13939,FRA,86,846,846,Travel Agent/Operator,Seasonal Spenders
13940,FRA,76,846,846,Travel Agent/Operator,Seasonal Spenders
13941,FRA,74,846,846,Travel Agent/Operator,Seasonal Spenders
13942,FRA,87,846,846,Groups,Seasonal Spenders
13943,PRT,NULL,846,846,Travel Agent/Operator,Seasonal Spenders
13944,IRL,32,843,843,Other,Occasional Guests
13945,AUS,57,848,848,Travel Agent/Operator,Seasonal Spenders
13946,FRA,78,846,846,Travel Agent/Operator,Seasonal Spenders
13947,FRA,78,846,846,Travel Agent/Operator,Seasonal Spenders
13948,FRA,79,846,846,Travel Agent/Operator,Seasonal Spenders
13949,FRA,75,846,846,Travel Agent/Operator,Seasonal Spenders
13950,FRA,60,844,844,Travel Agent/Operator,Occasional Guests
13951,USA,71,844,844,Other,Seasonal Spenders
13952,DEU,30,843,843,Other,Occasional Guests
13953,FRA,59,845,845,Other,Seasonal Spenders
13954,GBR,63,848,848,Other,Seasonal Spenders
13955,GBR,22,848,848,Other,Seasonal Spenders
13956,ITA,71,844,844,Travel Agent/Operator,Occasional Guests
13957,ITA,31,844,844,Travel Agent/Operator,Occasional Guests
13958,ITA,47,844,844,Travel Agent/Operator,Occasional Guests
13959,ITA,51,844,844,Travel Agent/Operator,Occasional Guests
13960,ITA,49,844,844,Travel Agent/Operator,Occasional Guests
13961,ITA,63,844,844,Travel Agent/Operator,Occasional Guests
13962,NLD,56,844,844,Other,Occasional Guests
13963,PRT,30,844,844,Travel Agent/Operator,Occasional Guests
13964,ITA,50,844,844,Travel Agent/Operator,Occasional Guests
13965,ESP,63,848,848,Other,Seasonal Spenders
13966,BRA,51,843,843,Other,Occasional Guests
13967,FRA,64,844,844,Other,Seasonal Spenders
13968,ESP,53,843,843,Other,Occasional Guests
13969,PRT,40,844,844,Travel Agent/Operator,Occasional Guests
13970,FRA,48,844,844,Travel Agent/Operator,Occasional Guests
13971,FRA,53,844,844,Travel Agent/Operator,Occasional Guests
13972,FRA,65,844,844,Travel Agent/Operator,Occasional Guests
13973,FRA,30,844,844,Travel Agent/Operator,Occasional Guests
13974,FRA,49,844,844,Travel Agent/Operator,Occasional Guests
13975,FRA,61,844,844,Travel Agent/Operator,Occasional Guests
13976,PRT,49,844,844,Travel Agent/Operator,Occasional Guests
13977,FRA,61,844,844,Travel Agent/Operator,Occasional Guests
13978,FRA,60,844,844,Travel Agent/Operator,Occasional Guests
13979,FRA,64,844,844,Other,Seasonal Spenders
13980,FRA,44,843,843,Other,Occasional Guests
13981,FRA,47,843,843,Other,Seasonal Spenders
13982,FRA,40,843,843,Other,Seasonal Spenders
13983,FRA,58,844,844,Travel Agent/Operator,Occasional Guests
13984,PRT,38,844,844,Travel Agent/Operator,Occasional Guests
13985,FRA,54,844,844,Travel Agent/Operator,Occasional Guests
13986,FRA,57,847,847,Direct,Seasonal Spenders
13987,ITA,59,844,844,Travel Agent/Operator,Occasional Guests
13988,GBR,67,843,843,Other,Occasional Guests
13989,PRT,42,844,844,Travel Agent/Operator,Occasional Guests
13990,GBR,53,843,843,Other,Occasional Guests
13991,PRT,56,844,844,Travel Agent/Operator,Occasional Guests
13992,IRQ,58,847,847,Travel Agent/Operator,Seasonal Spenders
13993,FRA,62,844,844,Travel Agent/Operator,Occasional Guests
13994,ITA,41,844,844,Other,Seasonal Spenders
13995,PRT,44,844,844,Other,Occasional Guests
13996,GBR,51,842,842,Other,Occasional Guests
13997,GBR,28,847,847,Other,Seasonal Spenders
13998,FRA,53,846,846,Travel Agent/Operator,Occasional Guests
13999,PRT,41,845,845,Direct,Seasonal Spenders
14000,FRA,76,846,846,Travel Agent/Operator,Seasonal Spenders
14001,PRT,NULL,847,847,Travel Agent/Operator,Seasonal Spenders
14002,GBR,30,843,843,Other,Seasonal Spenders
14003,GBR,31,843,843,Other,Seasonal Spenders
14004,FRA,84,845,845,Other,Seasonal Spenders
14005,GBR,40,845,845,Other,Seasonal Spenders
14006,ESP,27,843,843,Other,Occasional Guests
14007,KOR,39,843,843,Travel Agent/Operator,Occasional Guests
14008,FRA,40,843,843,Other,Occasional Guests
14009,FRA,82,846,846,Travel Agent/Operator,Seasonal Spenders
14010,FRA,28,846,846,Other,Seasonal Spenders
14011,FRA,56,844,844,Other,Occasional Guests
14012,FRA,28,844,844,Other,Occasional Guests
14013,FRA,27,844,844,Other,Seasonal Spenders
14014,FRA,53,844,844,Other,Seasonal Spenders
14015,GBR,35,843,843,Other,Seasonal Spenders
14016,GBR,34,843,843,Other,Seasonal Spenders
14017,GBR,31,843,843,Other,Seasonal Spenders
14018,CHN,40,843,843,Other,Occasional Guests
14019,PRT,26,843,843,Travel Agent/Operator,Occasional Guests
14020,RUS,59,842,842,Travel Agent/Operator,Low Spend Guests
14021,PRT,30,842,842,Direct,Occasional Guests
14022,BEL,51,843,843,Other,Seasonal Spenders
14023,USA,47,840,840,Groups,Seasonal Spenders
14024,GBR,31,845,845,Other,Seasonal Spenders
14025,GBR,61,844,844,Other,Occasional Guests
14026,DEU,29,847,847,Other,Seasonal Spenders
14027,AGO,57,841,841,Other,Occasional Guests
14028,DEU,26,846,846,Other,Seasonal Spenders
14029,BEL,34,843,843,Direct,Occasional Guests
14030,DEU,29,841,841,Other,Occasional Guests
14031,IRL,47,844,844,Other,Seasonal Spenders
14032,PRT,NULL,847,847,Travel Agent/Operator,Seasonal Spenders
14033,NOR,67,847,847,Travel Agent/Operator,Seasonal Spenders
14034,NOR,71,847,847,Travel Agent/Operator,Seasonal Spenders
14035,NOR,71,847,847,Travel Agent/Operator,Seasonal Spenders
14036,NOR,73,847,847,Travel Agent/Operator,Seasonal Spenders
14037,NOR,81,847,847,Travel Agent/Operator,Seasonal Spenders
14038,NOR,76,847,847,Travel Agent/Operator,Seasonal Spenders
14039,SWE,34,841,841,Other,Occasional Guests
14040,NOR,64,847,847,Travel Agent/Operator,Seasonal Spenders
14041,NOR,70,847,847,Travel Agent/Operator,Seasonal Spenders
14042,NOR,75,847,847,Travel Agent/Operator,Seasonal Spenders
14043,USA,70,842,842,Direct,Occasional Guests
14044,NOR,71,847,847,Travel Agent/Operator,Seasonal Spenders
14045,NOR,72,847,847,Travel Agent/Operator,Seasonal Spenders
14046,USA,51,841,841,Other,Low Spend Guests
14047,GBR,33,854,854,Other,Seasonal Spenders
14048,NOR,87,847,847,Travel Agent/Operator,Seasonal Spenders
14049,ITA,25,842,842,Groups,Occasional Guests
14050,ITA,63,842,842,Groups,Occasional Guests
14051,ITA,41,842,842,Groups,Low Spend Guests
14052,ITA,57,842,842,Groups,Occasional Guests
14053,ITA,32,842,842,Groups,Occasional Guests
14054,ITA,70,842,842,Groups,Occasional Guests
14055,ITA,65,842,842,Groups,Occasional Guests
14056,ITA,36,842,842,Groups,Occasional Guests
14057,ITA,72,842,842,Groups,Occasional Guests
14058,ITA,39,842,842,Groups,Occasional Guests
14059,PRT,61,842,842,Groups,Occasional Guests
14060,ITA,64,842,842,Groups,Occasional Guests
14061,ITA,66,842,842,Groups,Occasional Guests
14062,GBR,57,842,842,Travel Agent/Operator,Occasional Guests
14063,ITA,41,842,842,Groups,Occasional Guests
14064,ITA,66,842,842,Groups,Occasional Guests
14065,ESP,46,842,842,Travel Agent/Operator,Occasional Guests
14066,PRT,NULL,841,841,Complementary,Low Spend Guests
14067,NLD,49,843,843,Other,Occasional Guests
14068,USA,71,841,841,Direct,Occasional Guests
14069,FRA,67,841,841,Other,Occasional Guests
14070,GBR,58,845,845,Other,Seasonal Spenders
14071,AUT,30,845,845,Other,Seasonal Spenders
14072,ESP,44,842,842,Direct,Occasional Guests
14073,ESP,76,842,842,Direct,Occasional Guests
14074,CHN,57,841,841,Travel Agent/Operator,Low Spend Guests
14075,CHN,55,841,841,Travel Agent/Operator,Low Spend Guests
14076,CZE,62,845,845,Other,Seasonal Spenders
14077,CHN,37,841,841,Travel Agent/Operator,Low Spend Guests
14078,PRT,29,846,846,Travel Agent/Operator,Seasonal Spenders
14079,BEL,56,844,844,Other,Seasonal Spenders
14080,USA,70,841,841,Other,Low Spend Guests
14081,ESP,36,841,841,Other,Occasional Guests
14082,ITA,55,843,843,Other,Occasional Guests
14083,GBR,73,847,847,Other,Seasonal Spenders
14084,BEL,48,842,842,Other,Occasional Guests
14085,GBR,29,844,844,Other,Seasonal Spenders
14086,DEU,52,844,844,Travel Agent/Operator,Occasional Guests
14087,DEU,60,844,844,Travel Agent/Operator,Seasonal Spenders
14088,CHE,33,843,843,Other,Seasonal Spenders
14089,PRT,36,844,844,Other,Seasonal Spenders
14090,PRT,NULL,841,841,Other,Occasional Guests
14091,NLD,25,842,842,Other,Occasional Guests
14092,GBR,42,841,841,Other,Occasional Guests
14093,POL,36,847,847,Other,Seasonal Spenders
14094,FRA,31,842,842,Other,Occasional Guests
14095,AUS,31,846,846,Other,Seasonal Spenders
14096,USA,32,842,842,Direct,Occasional Guests
14097,NLD,40,844,844,Other,Seasonal Spenders
14098,FRA,40,842,842,Other,Occasional Guests
14099,ESP,45,842,842,Direct,Occasional Guests
14100,ESP,18,842,842,Direct,Occasional Guests
14101,IRL,45,841,841,Other,Occasional Guests
14102,GBR,35,844,844,Other,Seasonal Spenders
14103,BRA,45,844,844,Other,Occasional Guests
14104,GBR,25,843,843,Other,Occasional Guests
14105,CHN,47,841,841,Travel Agent/Operator,Low Spend Guests
14106,FRA,67,844,844,Other,Seasonal Spenders
14107,FRA,59,844,844,Other,Seasonal Spenders
14108,POL,33,844,844,Other,Occasional Guests
14109,FRA,29,841,841,Other,Occasional Guests
14110,GBR,56,843,843,Other,Seasonal Spenders
14111,ESP,29,843,843,Other,Seasonal Spenders
14112,FRA,28,841,841,Other,Occasional Guests
14113,FRA,60,841,841,Other,Occasional Guests
14114,BRA,47,841,841,Other,Occasional Guests
14115,BRA,78,840,840,Other,Occasional Guests
14116,FRA,76,846,846,Other,Seasonal Spenders
14117,GBR,27,840,840,Other,Low Spend Guests
14118,IRL,31,843,843,Direct,Seasonal Spenders
14119,USA,37,841,841,Direct,Occasional Guests
14120,FRA,32,841,841,Other,Occasional Guests
14121,DEU,56,841,841,Other,Occasional Guests
14122,IRL,52,841,841,Other,Occasional Guests
14123,DEU,40,840,840,Other,Occasional Guests
14124,USA,66,841,841,Other,Occasional Guests
14125,FRA,64,840,840,Other,Occasional Guests
14126,GBR,37,840,840,Other,Low Spend Guests
14127,GBR,27,840,840,Other,Low Spend Guests
14128,ESP,48,840,840,Other,Occasional Guests
14129,RUS,57,841,841,Other,Occasional Guests
14130,PRT,33,840,840,Direct,Occasional Guests
14131,CHN,49,840,840,Other,Occasional Guests
14132,CHN,50,840,840,Other,Occasional Guests
14133,CHN,57,840,840,Other,Occasional Guests
14134,CHN,65,840,840,Other,Occasional Guests
14135,PRT,31,843,843,Other,Seasonal Spenders
14136,IRN,51,843,843,Other,Seasonal Spenders
14137,ESP,39,840,840,Other,Occasional Guests
14138,ESP,38,840,840,Other,Occasional Guests
14139,PRT,46,840,840,Other,Occasional Guests
14140,GBR,58,840,840,Other,Low Spend Guests
14141,RUS,31,841,841,Other,Seasonal Spenders
14142,PRT,58,840,840,Corporate,Low Spend Guests
14143,CAN,63,842,842,Other,Occasional Guests
14144,CAN,60,842,842,Other,Occasional Guests
14145,SWE,60,840,840,Other,Occasional Guests
14146,DEU,73,843,843,Other,Seasonal Spenders
14147,ITA,44,840,840,Other,Occasional Guests
14148,PRT,48,841,841,Other,Occasional Guests
14149,ISR,74,841,834,Other,Occasional Guests
14150,FRA,64,841,841,Other,Occasional Guests
14151,GBR,29,841,841,Travel Agent/Operator,Occasional Guests
14152,AUT,46,843,843,Other,Seasonal Spenders
14153,FRA,51,840,840,Other,Occasional Guests
14154,DEU,29,840,840,Direct,Occasional Guests
14155,DEU,36,840,840,Other,Occasional Guests
14156,ITA,37,840,840,Other,Occasional Guests
14157,DEU,36,841,841,Other,Occasional Guests
14158,DEU,29,840,840,Other,Low Spend Guests
14159,USA,46,839,839,Groups,Occasional Guests
14160,GBR,53,842,842,Other,Occasional Guests
14161,DEU,60,841,841,Other,Occasional Guests
14162,FRA,25,841,841,Other,Occasional Guests
14163,CHE,55,840,840,Other,Low Spend Guests
14164,CHE,55,840,840,Other,Occasional Guests
14165,BRA,28,841,841,Other,Occasional Guests
14166,GBR,40,842,842,Travel Agent/Operator,Occasional Guests
14167,CHN,32,840,840,Other,Low Spend Guests
14168,DNK,71,846,846,Other,Seasonal Spenders
14169,CHN,33,840,840,Other,Occasional Guests
14170,CHN,34,840,840,Other,Occasional Guests
14171,ESP,62,841,841,Direct,Occasional Guests
14172,ITA,38,843,843,Other,Seasonal Spenders
14173,NLD,31,841,841,Other,Occasional Guests
14174,FRA,23,840,840,Other,Occasional Guests
14175,DEU,32,842,842,Other,Occasional Guests
14176,BEL,27,841,841,Other,Occasional Guests
14177,PRT,38,841,841,Other,Occasional Guests
14178,CAN,66,840,840,Other,Seasonal Spenders
14179,DEU,36,841,841,Other,Occasional Guests
14180,CAN,33,840,840,Other,Occasional Guests
14181,GBR,78,840,840,Direct,Occasional Guests
14182,ESP,51,841,841,Direct,Occasional Guests
14183,RUS,52,841,841,Other,Occasional Guests
14184,RUS,52,841,841,Other,Occasional Guests
14185,GBR,63,841,841,Other,Occasional Guests
14186,PRT,36,841,841,Direct,Occasional Guests
14187,PRT,22,841,841,Other,Occasional Guests
14188,USA,56,841,841,Other,Occasional Guests
14189,SVN,26,841,841,Other,Occasional Guests
14190,FRA,31,842,842,Other,Seasonal Spenders
14191,CHN,58,840,840,Other,Occasional Guests
14192,CHN,47,840,840,Other,Occasional Guests
14193,CHN,58,840,840,Other,Occasional Guests
14194,FRA,33,844,844,Travel Agent/Operator,Seasonal Spenders
14195,ITA,69,841,841,Other,Occasional Guests
14196,ESP,42,846,846,Other,Seasonal Spenders
14197,PRT,37,842,842,Other,Occasional Guests
14198,PRT,NULL,840,840,Direct,Occasional Guests
14199,CAN,34,840,840,Other,Occasional Guests
14200,BEL,38,840,840,Other,Occasional Guests
14201,DEU,65,840,840,Other,Occasional Guests
14202,BEL,21,843,843,Other,Seasonal Spenders
14203,USA,33,840,840,Direct,Occasional Guests
14204,RUS,55,841,841,Other,Occasional Guests
14205,GBR,49,840,840,Direct,Seasonal Spenders
14206,SWE,48,843,843,Other,Seasonal Spenders
14207,GBR,30,841,841,Other,Occasional Guests
14208,FIN,70,845,845,Other,Seasonal Spenders
14209,PRT,50,841,841,Travel Agent/Operator,Occasional Guests
14210,KOR,35,840,840,Other,Occasional Guests
14211,DEU,29,845,845,Travel Agent/Operator,Seasonal Spenders
14212,USA,52,841,841,Other,Seasonal Spenders
14213,DEU,60,843,843,Other,Seasonal Spenders
14214,CHN,51,841,841,Travel Agent/Operator,Occasional Guests
14215,PRT,68,845,845,Other,Seasonal Spenders
14216,PRT,NULL,841,841,Travel Agent/Operator,Occasional Guests
14217,GBR,38,839,839,Other,Occasional Guests
14218,BRA,68,842,842,Travel Agent/Operator,Occasional Guests
14219,BRA,42,842,842,Travel Agent/Operator,Seasonal Spenders
14220,PRT,NULL,840,840,Other,Occasional Guests
14221,FRA,67,840,840,Other,Occasional Guests
14222,GBR,33,842,842,Travel Agent/Operator,Occasional Guests
14223,PRT,75,839,839,Corporate,Occasional Guests
14224,FRA,49,840,840,Other,Occasional Guests
14225,FRA,66,842,842,Travel Agent/Operator,Occasional Guests
14226,DEU,27,845,845,Travel Agent/Operator,Seasonal Spenders
14227,NLD,52,841,841,Other,Occasional Guests
14228,ROU,29,841,841,Travel Agent/Operator,Occasional Guests
14229,PRT,NULL,839,839,Direct,Occasional Guests
14230,FRA,32,841,841,Travel Agent/Operator,Occasional Guests
14231,MAR,68,841,841,Other,Occasional Guests
14232,DEU,28,840,840,Travel Agent/Operator,Occasional Guests
14233,CHE,38,843,843,Other,Seasonal Spenders
14234,GBR,54,839,839,Other,Occasional Guests
14235,MEX,56,840,840,Other,Occasional Guests
14236,GBR,34,841,838,Direct,Seasonal Spenders
14237,FRA,53,841,841,Travel Agent/Operator,Occasional Guests
14238,FRA,65,842,842,Travel Agent/Operator,Occasional Guests
14239,AUS,64,842,842,Other,Occasional Guests
14240,FIN,53,841,841,Travel Agent/Operator,Occasional Guests
14241,FRA,68,841,841,Travel Agent/Operator,Occasional Guests
14242,FRA,55,844,844,Other,Seasonal Spenders
14243,DEU,54,840,840,Travel Agent/Operator,Occasional Guests
14244,AUT,33,840,840,Direct,Occasional Guests
14245,DEU,35,844,844,Travel Agent/Operator,Occasional Guests
14246,DEU,53,841,841,Travel Agent/Operator,Occasional Guests
14247,PRT,NULL,841,841,Travel Agent/Operator,Occasional Guests
14248,NOR,67,845,845,Other,Seasonal Spenders
14249,PRT,29,841,841,Other,Seasonal Spenders
14250,IRL,45,841,841,Travel Agent/Operator,Occasional Guests
14251,ESP,36,840,840,Direct,Occasional Guests
14252,IND,40,841,841,Direct,Seasonal Spenders
14253,PRT,NULL,841,841,Other,Occasional Guests
14254,MAR,32,842,842,Other,Seasonal Spenders
14255,DEU,43,843,843,Other,Seasonal Spenders
14256,FRA,59,843,843,Other,Seasonal Spenders
14257,EST,56,840,840,Other,Occasional Guests
14258,GBR,27,841,841,Other,Seasonal Spenders
14259,ISR,71,848,848,Other,Seasonal Spenders
14260,ITA,58,841,811,Aviation,Seasonal Spenders
14261,DEU,35,847,847,Travel Agent/Operator,Seasonal Spenders
14262,GBR,61,842,842,Travel Agent/Operator,Seasonal Spenders
14263,GBR,62,843,843,Travel Agent/Operator,Seasonal Spenders
14264,PRT,NULL,839,839,Travel Agent/Operator,Occasional Guests
14265,GBR,35,841,841,Other,Seasonal Spenders
14266,DEU,66,839,839,Travel Agent/Operator,Occasional Guests
